	S0	S1	S2	S3	label
4534	1	0.4	0.24	0.36	0.2
4535	1	0.42	0.39	0.19	0.16
4536	1	0.67	0.38	-0.05	-0.34
4537	1	0.08	0.04	0.88	0.84
4538	1	0.51	0.41	0.08	-0.02
4539	1	0.13	0.07	0.8	0.74
4540	1	0.09	0.07	0.84	0.82
4541	1	0.77	0.32	-0.09	-0.54
4542	1	0.16	0.11	0.73	0.68
4543	1	0.37	0.03	0.6	0.26
4544	1	0.63	0.63	-0.26	-0.26
4545	1	0.45	0.24	0.31	0.1
4546	1	0.93	0.0	0.07	-0.86
4547	1	0.57	0.44	-0.01	-0.14
4548	1	0.82	0.57	-0.39	-0.64
4549	1	0.47	0.03	0.5	0.06
4550	1	0.95	0.14	-0.09	-0.9
4551	1	0.82	0.47	-0.29	-0.64
4552	1	0.39	0.37	0.24	0.22
4553	1	0.97	0.1	-0.07	-0.94
4554	1	0.39	0.11	0.5	0.22
4555	1	0.06	0.02	0.92	0.88
4556	1	0.82	0.46	-0.28	-0.64
4557	1	0.59	0.12	0.29	-0.18
4558	1	0.1	0.05	0.85	0.8
4559	1	0.85	0.52	-0.37	-0.7
4560	1	0.18	0.01	0.81	0.64
4561	1	0.02	0.01	0.97	0.96
4562	1	0.42	0.04	0.54	0.16
4563	1	0.13	0.0	0.87	0.74
4564	1	0.54	0.32	0.14	-0.08
4565	1	0.01	0.0	0.99	0.98
4566	1	0.26	0.18	0.56	0.48
4567	1	0.56	0.54	-0.1	-0.12
4568	1	0.77	0.05	0.18	-0.54
4569	1	0.05	0.03	0.92	0.9
4570	1	0.79	0.41	-0.2	-0.58
4571	1	0.13	0.11	0.76	0.74
4572	1	0.55	0.28	0.17	-0.1
4573	1	0.54	0.16	0.3	-0.08
4574	1	0.37	0.22	0.41	0.26
4575	1	0.93	0.09	-0.02	-0.86
4576	1	0.82	0.16	0.02	-0.64
4577	1	0.13	0.08	0.79	0.74
4578	1	0.36	0.27	0.37	0.28
4579	1	0.05	0.0	0.95	0.9
4580	1	0.64	0.57	-0.21	-0.28
4581	1	0.33	0.02	0.65	0.34
4582	1	0.99	0.13	-0.12	-0.98
4583	1	0.53	0.45	0.02	-0.06
4584	1	0.45	0.42	0.13	0.1
4585	1	0.39	0.36	0.25	0.22
4586	1	0.6	0.53	-0.13	-0.2
4587	1	0.91	0.28	-0.19	-0.82
4588	1	0.74	0.72	-0.46	-0.48
4589	1	0.76	0.21	0.03	-0.52
4590	1	0.62	0.11	0.27	-0.24
4591	1	0.89	0.19	-0.08	-0.78
4592	1	0.54	0.48	-0.02	-0.08
4593	1	0.17	0.08	0.75	0.66
4594	1	0.54	0.26	0.2	-0.08
4595	1	0.22	0.07	0.71	0.56
4596	1	0.57	0.47	-0.04	-0.14
4597	1	0.84	0.12	0.04	-0.68
4598	1	0.16	0.1	0.74	0.68
4599	1	0.59	0.5	-0.09	-0.18
4600	1	0.42	0.03	0.55	0.16
4601	1	0.16	0.0	0.84	0.68
4602	1	0.67	0.54	-0.21	-0.34
4603	1	0.79	0.1	0.11	-0.58
4604	1	0.02	0.01	0.97	0.96
4605	1	0.24	0.18	0.58	0.52
4606	1	0.41	0.4	0.19	0.18
4607	1	0.82	0.09	0.09	-0.64
4608	1	0.91	0.13	-0.04	-0.82
4609	1	0.04	0.0	0.96	0.92
4610	1	0.64	0.62	-0.26	-0.28
4611	1	0.62	0.24	0.14	-0.24
4612	1	0.3	0.05	0.65	0.4
4613	1	0.15	0.04	0.81	0.7
4614	1	0.32	0.29	0.39	0.36
4615	1	0.95	0.68	-0.63	-0.9
4616	1	0.09	0.07	0.84	0.82
4617	1	0.33	0.02	0.65	0.34
4618	1	0.45	0.1	0.45	0.1
4619	1	0.63	0.04	0.33	-0.26
4620	1	0.86	0.24	-0.1	-0.72
4621	1	0.96	0.87	-0.83	-0.92
4622	1	0.7	0.31	-0.01	-0.4
4623	1	0.65	0.57	-0.22	-0.3
4624	1	0.39	0.14	0.47	0.22
4625	1	0.36	0.36	0.28	0.28
4626	1	0.23	0.12	0.65	0.54
4627	1	0.8	0.3	-0.1	-0.6
4628	1	0.94	0.68	-0.62	-0.88
4629	1	0.44	0.4	0.16	0.12
4630	1	0.07	0.0	0.93	0.86
4631	1	0.37	0.06	0.57	0.26
4632	1	0.8	0.5	-0.3	-0.6
4633	1	0.24	0.16	0.6	0.52
4634	1	0.28	0.07	0.65	0.44
4635	1	0.95	0.82	-0.77	-0.9
4636	1	0.09	0.09	0.82	0.82
4637	1	0.75	0.29	-0.04	-0.5
4638	1	0.08	0.04	0.88	0.84
4639	1	0.87	0.42	-0.29	-0.74
4640	1	0.93	0.81	-0.74	-0.86
4641	1	0.06	0.05	0.89	0.88
4642	1	0.08	0.01	0.91	0.84
4643	1	0.97	0.88	-0.85	-0.94
4644	1	0.97	0.48	-0.45	-0.94
4645	1	0.58	0.3	0.12	-0.16
4646	1	0.94	0.44	-0.38	-0.88
4647	1	0.73	0.55	-0.28	-0.46
4648	1	0.51	0.33	0.16	-0.02
4649	1	0.77	0.57	-0.34	-0.54
4650	1	0.05	0.03	0.92	0.9
4651	1	0.76	0.09	0.15	-0.52
4652	1	0.92	0.42	-0.34	-0.84
4653	1	0.01	0.0	0.99	0.98
4654	1	0.27	0.12	0.61	0.46
4655	1	0.68	0.43	-0.11	-0.36
4656	1	0.98	0.21	-0.19	-0.96
4657	1	0.76	0.41	-0.17	-0.52
4658	1	0.73	0.44	-0.17	-0.46
4659	1	0.15	0.12	0.73	0.7
4660	1	0.78	0.34	-0.12	-0.56
4661	1	0.9	0.17	-0.07	-0.8
4662	1	0.29	0.26	0.45	0.42
4663	1	0.94	0.57	-0.51	-0.88
4664	1	0.04	0.01	0.95	0.92
4665	1	0.21	0.08	0.71	0.58
4666	1	0.25	0.05	0.7	0.5
4667	1	0.89	0.28	-0.17	-0.78
4668	1	0.64	0.11	0.25	-0.28
4669	1	0.39	0.29	0.32	0.22
4670	1	0.62	0.09	0.29	-0.24
4671	1	0.45	0.21	0.34	0.1
4672	1	0.35	0.05	0.6	0.3
4673	1	0.55	0.16	0.29	-0.1
4674	1	0.23	0.19	0.58	0.54
4675	1	0.4	0.26	0.34	0.2
4676	1	0.83	0.55	-0.38	-0.66
4677	1	0.19	0.0	0.81	0.62
4678	1	0.4	0.24	0.36	0.2
4679	1	0.35	0.01	0.64	0.3
4680	1	0.33	0.27	0.4	0.34
4681	1	0.32	0.32	0.36	0.36
4682	1	0.34	0.23	0.43	0.32
4683	1	0.43	0.27	0.3	0.14
4684	1	0.01	0.0	0.99	0.98
4685	1	0.71	0.51	-0.22	-0.42
4686	1	0.35	0.05	0.6	0.3
4687	1	0.18	0.1	0.72	0.64
4688	1	0.01	0.0	0.99	0.98
4689	1	0.77	0.62	-0.39	-0.54
4690	1	0.85	0.33	-0.18	-0.7
4691	1	0.99	0.62	-0.61	-0.98
4692	1	0.04	0.01	0.95	0.92
4693	1	0.44	0.07	0.49	0.12
4694	1	0.85	0.72	-0.57	-0.7
4695	1	0.76	0.27	-0.03	-0.52
4696	1	0.62	0.0	0.38	-0.24
4697	1	0.58	0.1	0.32	-0.16
4698	1	0.47	0.3	0.23	0.06
4699	1	0.01	0.01	0.98	0.98
4700	1	0.74	0.01	0.25	-0.48
4701	1	0.11	0.08	0.81	0.78
4702	1	0.63	0.61	-0.24	-0.26
4703	1	0.43	0.03	0.54	0.14
4704	1	0.16	0.11	0.73	0.68
4705	1	0.55	0.32	0.13	-0.1
4706	1	0.0	0.0	1.0	1.0
4707	1	0.35	0.25	0.4	0.3
4708	1	0.09	0.03	0.88	0.82
4709	1	0.06	0.0	0.94	0.88
4710	1	0.97	0.03	0.0	-0.94
4711	1	0.57	0.4	0.03	-0.14
4712	1	0.44	0.1	0.46	0.12
4713	1	0.69	0.58	-0.27	-0.38
4714	1	0.65	0.48	-0.13	-0.3
4715	1	0.18	0.0	0.82	0.64
4716	1	0.8	0.71	-0.51	-0.6
4717	1	0.49	0.11	0.4	0.02
4718	1	0.06	0.03	0.91	0.88
4719	1	0.61	0.29	0.1	-0.22
4720	1	0.29	0.25	0.46	0.42
4721	1	0.87	0.53	-0.4	-0.74
4722	1	0.54	0.47	-0.01	-0.08
4723	1	0.03	0.02	0.95	0.94
4724	1	0.54	0.37	0.09	-0.08
4725	1	0.95	0.89	-0.84	-0.9
4726	1	0.95	0.76	-0.71	-0.9
4727	1	0.11	0.06	0.83	0.78
4728	1	0.42	0.31	0.27	0.16
4729	1	0.78	0.26	-0.04	-0.56
4730	1	0.19	0.17	0.64	0.62
4731	1	0.18	0.09	0.73	0.64
4732	1	0.09	0.05	0.86	0.82
4733	1	0.98	0.39	-0.37	-0.96
4734	1	0.54	0.53	-0.07	-0.08
4735	1	0.96	0.02	0.02	-0.92
4736	1	0.49	0.07	0.44	0.02
4737	1	0.63	0.09	0.28	-0.26
4738	1	0.92	0.44	-0.36	-0.84
4739	1	0.62	0.41	-0.03	-0.24
4740	1	0.12	0.06	0.82	0.76
4741	1	0.34	0.28	0.38	0.32
4742	1	0.73	0.28	-0.01	-0.46
4743	1	0.98	0.35	-0.33	-0.96
4744	1	0.97	0.23	-0.2	-0.94
4745	1	0.38	0.19	0.43	0.24
4746	1	0.67	0.29	0.04	-0.34
4747	1	0.16	0.03	0.81	0.68
4748	1	0.23	0.07	0.7	0.54
4749	1	0.35	0.29	0.36	0.3
4750	1	0.85	0.79	-0.64	-0.7
4751	1	0.44	0.03	0.53	0.12
4752	1	0.65	0.29	0.06	-0.3
4753	1	0.63	0.05	0.32	-0.26
4754	1	0.95	0.87	-0.82	-0.9
4755	1	0.26	0.07	0.67	0.48
4756	1	0.38	0.12	0.5	0.24
4757	1	0.05	0.01	0.94	0.9
4758	1	0.01	0.0	0.99	0.98
4759	1	0.99	0.21	-0.2	-0.98
4760	1	0.0	0.0	1.0	1.0
4761	1	0.1	0.02	0.88	0.8
4762	1	0.77	0.22	0.01	-0.54
4763	1	0.59	0.31	0.1	-0.18
4764	1	0.12	0.0	0.88	0.76
4765	1	0.21	0.2	0.59	0.58
4766	1	0.37	0.33	0.3	0.26
4767	1	0.87	0.86	-0.73	-0.74
4768	1	0.86	0.02	0.12	-0.72
4769	1	0.71	0.21	0.08	-0.42
4770	1	0.61	0.29	0.1	-0.22
4771	1	0.51	0.07	0.42	-0.02
4772	1	0.46	0.23	0.31	0.08
4773	1	0.6	0.47	-0.07	-0.2
4774	1	0.09	0.04	0.87	0.82
4775	1	0.26	0.02	0.72	0.48
4776	1	0.02	0.0	0.98	0.96
4777	1	0.17	0.04	0.79	0.66
4778	1	0.01	0.0	0.99	0.98
4779	1	0.74	0.65	-0.39	-0.48
4780	1	0.67	0.49	-0.16	-0.34
4781	1	0.83	0.56	-0.39	-0.66
4782	1	0.62	0.43	-0.05	-0.24
4783	1	1.0	0.48	-0.48	-1.0
4784	1	0.79	0.76	-0.55	-0.58
4785	1	0.8	0.22	-0.02	-0.6
4786	1	0.13	0.05	0.82	0.74
4787	1	0.56	0.26	0.18	-0.12
4788	1	0.66	0.29	0.05	-0.32
4789	1	0.61	0.31	0.08	-0.22
4790	1	0.52	0.47	0.01	-0.04
4791	1	0.13	0.1	0.77	0.74
4792	1	0.66	0.39	-0.05	-0.32
4793	1	0.54	0.22	0.24	-0.08
4794	1	0.63	0.32	0.05	-0.26
4795	1	0.64	0.41	-0.05	-0.28
4796	1	0.64	0.17	0.19	-0.28
4797	1	0.39	0.3	0.31	0.22
4798	1	0.48	0.37	0.15	0.04
4799	1	0.66	0.29	0.05	-0.32
4800	1	0.57	0.52	-0.09	-0.14
4801	1	0.82	0.08	0.1	-0.64
4802	1	0.37	0.32	0.31	0.26
4803	1	0.01	0.0	0.99	0.98
4804	1	0.75	0.34	-0.09	-0.5
4805	1	0.94	0.61	-0.55	-0.88
4806	1	0.39	0.34	0.27	0.22
4807	1	0.28	0.08	0.64	0.44
4808	1	0.15	0.05	0.8	0.7
4809	1	0.55	0.31	0.14	-0.1
4810	1	0.98	0.86	-0.84	-0.96
4811	1	0.76	0.12	0.12	-0.52
4812	1	0.15	0.08	0.77	0.7
4813	1	0.56	0.34	0.1	-0.12
4814	1	0.8	0.08	0.12	-0.6
4815	1	0.26	0.08	0.66	0.48
4816	1	0.12	0.05	0.83	0.76
4817	1	0.29	0.26	0.45	0.42
4818	1	0.34	0.3	0.36	0.32
4819	1	0.06	0.02	0.92	0.88
4820	1	0.1	0.0	0.9	0.8
4821	1	0.29	0.25	0.46	0.42
4822	1	0.5	0.0	0.5	0.0
4823	1	0.35	0.14	0.51	0.3
4824	1	0.09	0.08	0.83	0.82
4825	1	0.02	0.0	0.98	0.96
4826	1	0.0	0.0	1.0	1.0
4827	1	0.17	0.07	0.76	0.66
4828	1	0.08	0.01	0.91	0.84
4829	1	0.71	0.58	-0.29	-0.42
4830	1	0.72	0.0	0.28	-0.44
4831	1	0.69	0.66	-0.35	-0.38
4832	1	0.1	0.08	0.82	0.8
4833	1	0.76	0.0	0.24	-0.52
4834	1	0.31	0.16	0.53	0.38
4835	1	0.25	0.12	0.63	0.5
4836	1	0.25	0.04	0.71	0.5
4837	1	0.82	0.01	0.17	-0.64
4838	1	0.26	0.16	0.58	0.48
4839	1	0.86	0.0	0.14	-0.72
4840	1	0.15	0.07	0.78	0.7
4841	1	0.86	0.31	-0.17	-0.72
4842	1	0.6	0.35	0.05	-0.2
4843	1	0.93	0.28	-0.21	-0.86
4844	1	0.24	0.1	0.66	0.52
4845	1	0.63	0.15	0.22	-0.26
4846	1	0.51	0.47	0.02	-0.02
4847	1	0.2	0.14	0.66	0.6
4848	1	0.68	0.37	-0.05	-0.36
4849	1	0.86	0.58	-0.44	-0.72
4850	1	0.31	0.23	0.46	0.38
4851	1	0.35	0.26	0.39	0.3
4852	1	0.75	0.35	-0.1	-0.5
4853	1	0.49	0.15	0.36	0.02
4854	1	0.15	0.15	0.7	0.7
4855	1	0.92	0.01	0.07	-0.84
4856	1	0.8	0.5	-0.3	-0.6
4857	1	0.02	0.01	0.97	0.96
4858	1	0.51	0.15	0.34	-0.02
4859	1	0.35	0.34	0.31	0.3
4860	1	0.95	0.79	-0.74	-0.9
4861	1	0.22	0.02	0.76	0.56
4862	1	0.32	0.02	0.66	0.36
4863	1	0.4	0.09	0.51	0.2
4864	1	0.25	0.04	0.71	0.5
4865	1	0.34	0.26	0.4	0.32
4866	1	0.98	0.63	-0.61	-0.96
4867	1	0.12	0.09	0.79	0.76
4868	1	0.93	0.65	-0.58	-0.86
4869	1	0.55	0.16	0.29	-0.1
4870	1	0.79	0.17	0.04	-0.58
4871	1	0.2	0.11	0.69	0.6
4872	1	0.46	0.23	0.31	0.08
4873	1	0.12	0.11	0.77	0.76
4874	1	0.28	0.0	0.72	0.44
4875	1	0.12	0.11	0.77	0.76
4876	1	0.85	0.14	0.01	-0.7
4877	1	0.64	0.45	-0.09	-0.28
4878	1	0.38	0.27	0.35	0.24
4879	1	0.57	0.01	0.42	-0.14
4880	1	0.81	0.65	-0.46	-0.62
4881	1	0.19	0.01	0.8	0.62
4882	1	0.04	0.02	0.94	0.92
4883	1	0.5	0.09	0.41	0.0
4884	1	0.36	0.19	0.45	0.28
4885	1	0.32	0.03	0.65	0.36
4886	1	0.9	0.5	-0.4	-0.8
4887	1	0.1	0.05	0.85	0.8
4888	1	0.15	0.06	0.79	0.7
4889	1	0.25	0.23	0.52	0.5
4890	1	0.29	0.01	0.7	0.42
4891	1	0.34	0.24	0.42	0.32
4892	1	0.95	0.43	-0.38	-0.9
4893	1	0.64	0.56	-0.2	-0.28
4894	1	0.07	0.06	0.87	0.86
4895	1	0.88	0.29	-0.17	-0.76
4896	1	0.94	0.1	-0.04	-0.88
4897	1	0.05	0.01	0.94	0.9
4898	1	0.11	0.03	0.86	0.78
4899	1	0.87	0.46	-0.33	-0.74
4900	1	0.6	0.0	0.4	-0.2
4901	1	0.54	0.35	0.11	-0.08
4902	1	0.71	0.34	-0.05	-0.42
4903	1	0.11	0.09	0.8	0.78
4904	1	0.92	0.45	-0.37	-0.84
4905	1	0.43	0.24	0.33	0.14
4906	1	0.15	0.09	0.76	0.7
4907	1	0.02	0.01	0.97	0.96
4908	1	0.07	0.04	0.89	0.86
4909	1	0.96	0.11	-0.07	-0.92
4910	1	0.53	0.49	-0.02	-0.06
4911	1	0.96	0.85	-0.81	-0.92
4912	1	0.94	0.89	-0.83	-0.88
4913	1	0.02	0.01	0.97	0.96
4914	1	0.7	0.32	-0.02	-0.4
4915	1	0.02	0.01	0.97	0.96
4916	1	0.25	0.18	0.57	0.5
4917	1	0.65	0.64	-0.29	-0.3
4918	1	0.65	0.62	-0.27	-0.3
4919	1	0.14	0.13	0.73	0.72
4920	1	0.02	0.02	0.96	0.96
4921	1	0.63	0.14	0.23	-0.26
4922	1	0.07	0.01	0.92	0.86
4923	1	0.68	0.49	-0.17	-0.36
4924	1	0.15	0.1	0.75	0.7
4925	1	0.74	0.32	-0.06	-0.48
4926	1	0.96	0.56	-0.52	-0.92
4927	1	0.2	0.01	0.79	0.6
4928	1	0.51	0.47	0.02	-0.02
4929	1	0.73	0.16	0.11	-0.46
4930	1	0.49	0.33	0.18	0.02
4931	1	0.44	0.17	0.39	0.12
4932	1	0.91	0.07	0.02	-0.82
4933	1	0.3	0.14	0.56	0.4
4934	1	0.85	0.36	-0.21	-0.7
4935	1	0.95	0.65	-0.6	-0.9
4936	1	0.49	0.09	0.42	0.02
4937	1	0.72	0.67	-0.39	-0.44
4938	1	0.11	0.05	0.84	0.78
4939	1	0.98	0.07	-0.05	-0.96
4940	1	0.68	0.28	0.04	-0.36
4941	1	0.94	0.31	-0.25	-0.88
4942	1	0.58	0.51	-0.09	-0.16
4943	1	0.97	0.2	-0.17	-0.94
4944	1	0.21	0.06	0.73	0.58
4945	1	0.61	0.6	-0.21	-0.22
4946	1	0.6	0.1	0.3	-0.2
4947	1	0.52	0.07	0.41	-0.04
4948	1	0.94	0.59	-0.53	-0.88
4949	1	0.2	0.04	0.76	0.6
4950	1	0.85	0.43	-0.28	-0.7
4951	1	0.26	0.14	0.6	0.48
4952	1	0.66	0.48	-0.14	-0.32
4953	1	0.97	0.65	-0.62	-0.94
4954	1	0.87	0.05	0.08	-0.74
4955	1	0.07	0.04	0.89	0.86
4956	1	0.77	0.54	-0.31	-0.54
4957	1	0.53	0.29	0.18	-0.06
4958	1	0.79	0.35	-0.14	-0.58
4959	1	0.84	0.7	-0.54	-0.68
4960	1	0.54	0.5	-0.04	-0.08
4961	1	0.31	0.01	0.68	0.38
4962	1	0.39	0.08	0.53	0.22
4963	1	0.81	0.62	-0.43	-0.62
4964	1	0.2	0.0	0.8	0.6
4965	1	0.91	0.62	-0.53	-0.82
4966	1	0.83	0.46	-0.29	-0.66
4967	1	0.81	0.78	-0.59	-0.62
4968	1	0.52	0.34	0.14	-0.04
4969	1	0.16	0.05	0.79	0.68
4970	1	0.05	0.02	0.93	0.9
4971	1	0.64	0.33	0.03	-0.28
4972	1	0.38	0.01	0.61	0.24
4973	1	0.25	0.12	0.63	0.5
4974	1	0.6	0.31	0.09	-0.2
4975	1	0.09	0.06	0.85	0.82
4976	1	0.97	0.85	-0.82	-0.94
4977	1	0.97	0.45	-0.42	-0.94
4978	1	0.75	0.55	-0.3	-0.5
4979	1	0.66	0.5	-0.16	-0.32
4980	1	0.77	0.76	-0.53	-0.54
4981	1	0.73	0.38	-0.11	-0.46
4982	1	0.36	0.0	0.64	0.28
4983	1	0.34	0.24	0.42	0.32
4984	1	0.88	0.58	-0.46	-0.76
4985	1	0.93	0.12	-0.05	-0.86
4986	1	0.08	0.07	0.85	0.84
4987	1	0.92	0.24	-0.16	-0.84
4988	1	0.25	0.09	0.66	0.5
4989	1	0.25	0.12	0.63	0.5
4990	1	0.18	0.05	0.77	0.64
4991	1	0.3	0.15	0.55	0.4
4992	1	0.02	0.02	0.96	0.96
4993	1	0.59	0.32	0.09	-0.18
4994	1	0.66	0.31	0.03	-0.32
4995	1	0.64	0.36	0.0	-0.28
4996	1	0.51	0.11	0.38	-0.02
4997	1	0.7	0.17	0.13	-0.4
4998	1	0.84	0.41	-0.25	-0.68
4999	1	0.15	0.13	0.72	0.7
